winner,starter,total_turns,win_direction,ab_pruning,t_tables,depth,turn_times,average_turn_time,turn_nodes,average_turn_nodes
Minimax,Random,13,horizontal,True,True,5,"[8.8161, 28.9628, 32.0594, 41.497, 37.5677, 26.6703]",29.26,"[38005, 132116, 145945, 194521, 193981, 153469]",143006.17

Minimax,Random,8,vertical,True,True,1,"[0.005, 0.005, 0.009, 0.011]",0.01,"[19, 19, 37, 55]",32.5

Minimax,Minimax,9,vertical,True,True,2,"[0.002, 0.068, 0.132, 0.138, 0.173]",0.1,"[1, 384, 760, 783, 1009]",587.4

Minimax,Random,10,vertical,True,True,3,"[0.383, 0.587, 0.8461, 1.2737, 1.5944]",0.94,"[2119, 3323, 4792, 7183, 8939]",5271.2

Minimax,Random,14,lrd,True,True,4,"[6.2159, 8.0169, 9.354, 26.254, 26.4421, 41.2068, 49.7057]",23.89,"[36580, 48141, 54586, 152569, 155221, 240819, 297676]",140798.86

Minimax,Random,12,horizontal,True,True,5,"[8.6915, 13.7418, 17.2052, 51.274, 46.856, 26.8529]",27.44,"[37278, 63152, 75365, 252074, 236269, 153973]",136351.83

Minimax,Random,12,vertical,True,True,1,"[0.005, 0.005, 0.005, 0.009, 0.008, 0.012]",0.01,"[19, 19, 19, 37, 37, 55]",31.0

Minimax,Random,12,horizontal,True,True,2,"[0.061, 0.1275, 0.1465, 0.2106, 0.204, 0.178]",0.15,"[343, 742, 845, 1190, 1145, 1015]",880.0

Minimax,Random,12,horizontal,True,True,3,"[0.3498, 0.4262, 1.0805, 1.063, 1.7992, 1.604]",1.05,"[1948, 2325, 6044, 5998, 10518, 9677]",6085.0

Minimax,Minimax,13,lru,True,True,4,"[0.002, 7.493, 9.5485, 21.592, 45.9845, 70.9025, 25.3996]",25.85,"[1, 44099, 57254, 125210, 265719, 408830, 153842]",150707.86

Minimax,Random,10,vertical,True,True,5,"[8.6862, 12.7605, 31.5809, 53.3106, 60.0659]",33.28,"[37278, 58764, 146434, 244902, 322126]",161900.8

Minimax,Minimax,7,horizontal,True,True,1,"[0.003, 0.006, 0.008, 0.008]",0.01,"[1, 19, 37, 37]",23.5

Minimax,Random,12,horizontal,True,True,2,"[0.063, 0.063, 0.071, 0.1551, 0.157, 0.2301]",0.12,"[344, 356, 391, 866, 872, 1276]",684.17

Minimax,Minimax,11,vertical,True,True,3,"[0.002, 0.5093, 1.0393, 1.2909, 2.3873, 1.0514]",1.05,"[1, 2807, 5794, 7290, 13526, 6615]",6005.5

Minimax,Random,16,vertical,True,True,4,"[6.2599, 7.2787, 16.4443, 19.2846, 14.9831, 21.2167, 23.778, 10.6596]",14.99,"[36411, 43456, 94994, 110099, 86803, 122589, 145238, 72049]",88954.88

Minimax,Minimax,13,vertical,True,True,5,"[0.001, 13.7272, 34.0989, 55.678, 83.8904, 49.0073, 42.1831]",39.8,"[1, 61142, 148715, 253456, 427591, 270295, 253215]",202059.29

Minimax,Random,12,lrd,True,True,1,"[0.006, 0.006, 0.009, 0.009, 0.008, 0.011]",0.01,"[19, 19, 37, 37, 37, 55]",34.0

Minimax,Minimax,13,vertical,True,True,2,"[0.002, 0.062, 0.066, 0.0789, 0.2211, 0.243, 0.1871]",0.12,"[1, 344, 350, 437, 1220, 1332, 1101]",683.57

Minimax,Random,14,horizontal,True,True,3,"[0.386, 0.951, 0.6661, 1.117, 1.779, 0.706, 0.6732]",0.9,"[2119, 5342, 3564, 6258, 10645, 4786, 4632]",5335.14

Minimax,Minimax,9,vertical,True,True,4,"[0.003, 14.0513, 30.9996, 25.2814, 35.1653]",21.1,"[1, 82014, 180367, 147310, 206259]",123190.2

Minimax,Random,14,horizontal,True,True,5,"[8.9607, 13.9257, 41.5527, 47.9401, 90.7535, 63.9295, 56.6628]",46.25,"[38005, 63152, 178994, 224025, 449345, 336806, 317068]",229627.86

Minimax,Random,10,vertical,True,True,1,"[0.006, 0.005, 0.008, 0.017, 0.016]",0.01,"[19, 19, 37, 37, 55]",33.4

Minimax,Minimax,15,lrd,True,True,2,"[0.003, 0.06, 0.069, 0.076, 0.171, 0.224, 0.247, 0.377]",0.15,"[1, 347, 383, 419, 943, 1214, 1328, 2050]",835.62

Minimax,Minimax,11,vertical,True,True,3,"[0.001, 0.444, 0.4702, 1.725, 1.9731, 1.946]",1.09,"[1, 2467, 2733, 9993, 11129, 10914]",6206.17

Minimax,Random,16,lrd,True,True,4,"[6.1138, 9.769, 22.8638, 39.5009, 30.1759, 35.3505, 32.7691, 15.3899]",23.99,"[35690, 56901, 131473, 227255, 172182, 201604, 194421, 102714]",140280.0

Minimax,Random,16,vertical,True,True,5,"[8.7263, 11.7082, 15.2763, 23.6954, 37.131, 29.7618, 36.4353, 22.8286]",23.2,"[37039, 56612, 65900, 99158, 167941, 151037, 182740, 144904]",113166.38

Minimax,Random,10,vertical,True,True,1,"[0.006, 0.006, 0.005, 0.009, 0.012]",0.01,"[19, 19, 19, 37, 55]",29.8

Minimax,Random,12,vertical,True,True,2,"[0.062, 0.0643, 0.135, 0.1581, 0.145, 0.1781]",0.12,"[344, 345, 754, 830, 813, 991]",679.5

Minimax,Random,16,vertical,True,True,3,"[0.3555, 0.42, 0.63, 1.8812, 1.2248, 1.062, 1.8213, 0.9506]",1.04,"[1948, 2325, 3512, 10610, 7287, 6539, 10569, 6696]",6185.75

Minimax,Minimax,14,vertical,True,True,4,"[0.001, 9.1157, 19.2252, 26.8444, 17.6106, 14.6915, 15.0788]",14.65,"[1, 53313, 111783, 155385, 102396, 85790, 90733]",85628.71

Minimax,Random,16,vertical,True,True,5,"[8.8483, 14.8812, 33.8063, 96.8915, 101.9452, 92.0279, 36.8954, 22.3775]",50.96,"[37693, 69387, 156583, 485462, 513773, 491250, 195196, 131437]",260097.62

Minimax,Random,8,vertical,True,True,1,"[0.005, 0.01, 0.009, 0.013]",0.01,"[19, 37, 37, 55]",37.0

Minimax,Minimax,13,horizontal,True,True,2,"[0.002, 0.061, 0.142, 0.152, 0.194, 0.328, 0.12]",0.14,"[1, 343, 815, 867, 1083, 1832, 697]",805.43

Minimax,Random,14,vertical,True,True,3,"[0.379, 0.5277, 1.4003, 1.2999, 1.4939, 2.5152, 1.5768]",1.31,"[2119, 2967, 7926, 7358, 8344, 14472, 9925]",7587.29

Minimax,Minimax,14,horizontal,True,True,4,"[0.001, 14.041, 17.5162, 37.3643, 32.7541, 14.8819, 12.7952]",18.48,"[1, 82014, 101933, 217561, 193689, 87005, 80248]",108921.57

Minimax,Minimax,11,horizontal,True,True,5,"[0.0026, 13.2276, 16.1827, 30.574, 93.8456, 48.1535]",33.66,"[1, 59353, 71020, 142912, 474157, 264992]",168739.17

Minimax,Minimax,13,vertical,True,True,1,"[0.002, 0.005, 0.005, 0.005, 0.0095, 0.01, 0.013]",0.01,"[1, 19, 19, 19, 37, 37, 55]",26.71

Minimax,Minimax,7,horizontal,True,True,2,"[0.002, 0.067, 0.061, 0.11]",0.06,"[1, 343, 350, 642]",334.0

Minimax,Random,10,vertical,True,True,3,"[0.3771, 0.471, 0.962, 1.0972, 1.7102]",0.92,"[2089, 2618, 5338, 6138, 9473]",5131.2

Minimax,Random,16,vertical,True,True,4,"[6.1305, 8.4273, 11.9606, 31.1789, 63.1365, 42.5849, 40.5492, 20.509]",28.06,"[35820, 49835, 68771, 177986, 359559, 242378, 240039, 134592]",163622.5

Minimax,Random,14,vertical,True,True,5,"[8.8507, 16.1011, 15.4932, 24.7983, 41.3801, 30.1919, 33.6122]",24.35,"[37450, 74017, 66288, 103075, 177634, 147889, 185815]",113166.86

Minimax,Random,12,horizontal,True,True,1,"[0.006, 0.005, 0.009, 0.009, 0.012, 0.013]",0.01,"[19, 19, 37, 37, 55, 73]",40.0

Minimax,Random,12,horizontal,True,True,2,"[0.063, 0.138, 0.068, 0.14, 0.201, 0.1402]",0.13,"[343, 772, 379, 770, 1097, 793]",692.33

Minimax,Random,14,horizontal,True,True,3,"[0.39, 0.5361, 0.5834, 1.5206, 1.6379, 0.9994, 0.8382]",0.93,"[2119, 3001, 3200, 8450, 9588, 6376, 5743]",5496.71

Minimax,Minimax,15,vertical,True,True,4,"[0.002, 8.5031, 9.4992, 15.1786, 24.8463, 27.5799, 41.6743, 32.1604]",19.93,"[1, 49357, 56207, 90939, 142116, 157030, 240108, 194079]",116229.62

Minimax,Minimax,11,horizontal,True,True,5,"[0.0022, 14.0382, 18.5604, 39.2551, 54.1612, 27.0553]",25.51,"[1, 62736, 79088, 174660, 281277, 156571]",125722.17

Minimax,Minimax,7,horizontal,True,True,1,"[0.0026, 0.0049, 0.0086, 0.006]",0.01,"[1, 19, 37, 37]",23.5

Minimax,Minimax,11,horizontal,True,True,2,"[0.001, 0.062, 0.068, 0.13, 0.23, 0.124]",0.1,"[1, 343, 383, 749, 1291, 703]",578.33

Minimax,Random,14,vertical,True,True,3,"[0.358, 0.522, 0.9473, 1.2181, 1.8025, 1.454, 1.2215]",1.07,"[1948, 2882, 5395, 6799, 10236, 8222, 7915]",6199.57

Minimax,Minimax,7,horizontal,True,True,4,"[0.002, 7.2034, 6.9624, 15.9346]",7.53,"[1, 41869, 42476, 93758]",44526.0

Minimax,Minimax,13,vertical,True,True,5,"[0.002, 11.712, 13.9968, 19.5903, 54.4999, 79.3113, 41.933]",31.58,"[1, 53013, 65677, 83748, 257946, 410549, 227929]",156980.43

Minimax,Minimax,7,vertical,True,True,1,"[0.002, 0.006, 0.008, 0.011]",0.01,"[1, 19, 37, 55]",28.0

Minimax,Minimax,15,vertical,True,True,2,"[0.003, 0.063, 0.066, 0.083, 0.164, 0.24, 0.1596, 0.215]",0.12,"[1, 347, 362, 451, 905, 1261, 870, 1202]",674.88

Minimax,Minimax,13,vertical,True,True,3,"[0.002, 0.519, 0.53, 0.7696, 1.222, 1.3838, 2.0258]",0.92,"[1, 2908, 2972, 4392, 6869, 7934, 12249]",5332.14

Minimax,Random,18,lru,True,True,4,"[5.9144, 8.1952, 11.7152, 25.9498, 25.4197, 26.4792, 49.0908, 32.7926, 11.6958]",21.92,"[34907, 50324, 71809, 150174, 149693, 159467, 286743, 208439, 77665]",132135.67

Minimax,Random,16,lru,True,True,5,"[8.811, 12.804, 18.6077, 42.5836, 35.9706, 29.8104, 42.1035, 16.4742]",25.9,"[37278, 60121, 79607, 197460, 185856, 157682, 243828, 103288]",133140.0

Minimax,Random,8,vertical,True,True,1,"[0.005, 0.009, 0.009, 0.012]",0.01,"[19, 37, 37, 55]",37.0

Minimax,Minimax,7,horizontal,True,True,2,"[0.002, 0.064, 0.069, 0.09]",0.06,"[1, 343, 373, 523]",310.0

Minimax,Minimax,18,vertical,True,True,3,"[0.002, 0.5063, 0.976, 1.4178, 3.7337, 1.5487, 1.7296, 1.4758, 1.0681]",1.38,"[1, 2807, 5411, 7925, 20934, 8827, 10265, 9400, 7793]",8151.44

Minimax,Minimax,13,horizontal,True,True,4,"[0.002, 8.4352, 19.093, 14.3719, 28.2228, 32.9891, 17.8992]",17.29,"[1, 49357, 113255, 82313, 161802, 188238, 106118]",100154.86

Minimax,Minimax,7,horizontal,True,True,5,"[0.003, 11.7081, 11.7718, 25.0239]",12.13,"[1, 53013, 59785, 123348]",59036.75

Minimax,Random,10,vertical,True,True,1,"[0.005, 0.006, 0.008, 0.009, 0.012]",0.01,"[19, 19, 37, 37, 55]",33.4

Minimax,Random,10,vertical,True,True,2,"[0.0739, 0.134, 0.133, 0.2094, 0.2442]",0.16,"[343, 772, 757, 1181, 1377]",886.0

Minimax,Random,16,lrd,True,True,3,"[0.3861, 0.979, 1.0497, 1.072, 1.3065, 1.4284, 1.7916, 1.1028]",1.14,"[2119, 5449, 5974, 5969, 7424, 8296, 11017, 7420]",6708.5

Minimax,Random,10,vertical,True,True,4,"[6.1684, 9.7673, 10.2396, 20.5463, 28.6701]",15.08,"[36144, 56901, 59162, 118997, 168198]",87880.4

Minimax,Random,14,vertical,True,True,5,"[8.7728, 12.4237, 16.8393, 50.0308, 35.4712, 27.0566, 20.8213]",24.49,"[37278, 59560, 74142, 245320, 180178, 153178, 125949]",125086.43

Minimax,Random,14,vertical,True,True,1,"[0.006, 0.009, 0.009, 0.009, 0.009, 0.012, 0.012]",0.01,"[19, 37, 37, 37, 37, 55, 55]",39.57

Minimax,Minimax,7,horizontal,True,True,2,"[0.002, 0.061, 0.067, 0.1]",0.06,"[1, 343, 373, 585]",325.5

Minimax,Minimax,15,vertical,True,True,3,"[0.001, 0.513, 0.5333, 1.2221, 1.0885, 0.469, 0.4774, 0.315]",0.58,"[1, 2884, 3094, 7116, 6332, 3147, 3166, 2445]",3523.12

Minimax,Random,15,vertical,True,True,4,"[6.1642, 8.2429, 18.706, 15.2492, 19.5942, 28.2826, 12.9772]",15.6,"[36144, 49296, 107976, 87932, 114643, 163005, 81781]",91539.57

Minimax,Minimax,15,vertical,True,True,5,"[0.002, 11.8999, 14.5398, 32.6763, 37.1237, 56.4592, 41.8489, 5.1143]",24.96,"[1, 54520, 68669, 152625, 189760, 310317, 251156, 33548]",132574.5

Minimax,Minimax,7,horizontal,True,True,1,"[0.003, 0.006, 0.006, 0.008]",0.01,"[1, 19, 19, 37]",19.0

Minimax,Random,12,horizontal,True,True,2,"[0.06, 0.066, 0.069, 0.167, 0.161, 0.146]",0.11,"[343, 363, 391, 941, 889, 829]",626.0

Minimax,Minimax,11,horizontal,True,True,3,"[0.002, 0.416, 0.444, 1.1191, 1.2371, 0.5786]",0.63,"[1, 2313, 2618, 6542, 7295, 3973]",3790.33

Minimax,Random,14,vertical,True,True,4,"[6.1095, 9.6687, 22.652, 46.028, 56.3205, 48.2926, 34.8937]",32.0,"[36144, 56901, 131473, 265289, 323715, 276876, 212881]",186182.71

Minimax,Random,8,horizontal,True,True,5,"[8.8105, 11.9362, 29.9232, 73.3404]",31.0,"[37278, 57507, 147518, 378700]",155250.75

Minimax,Minimax,11,vertical,True,True,1,"[0.003, 0.005, 0.005, 0.01, 0.009, 0.012]",0.01,"[1, 19, 19, 37, 37, 55]",28.0

Minimax,Random,10,vertical,True,True,2,"[0.063, 0.062, 0.078, 0.1398, 0.195]",0.11,"[343, 343, 373, 786, 1118]",592.6

Minimax,Minimax,13,horizontal,True,True,3,"[0.002, 0.5275, 0.6081, 1.2557, 1.0753, 1.425, 1.1637]",0.87,"[1, 2902, 3381, 7072, 6057, 8418, 7524]",5050.71

Minimax,Minimax,13,vertical,True,True,4,"[0.001, 7.8996, 8.8996, 22.7684, 24.5876, 41.9831, 24.6274]",18.68,"[1, 46111, 51466, 130892, 141782, 244408, 148561]",109031.57

Minimax,Minimax,9,vertical,True,True,5,"[0.002, 13.3798, 33.4472, 45.6652, 92.0166]",36.9,"[1, 60852, 152707, 220657, 492783]",185400.0

Minimax,Minimax,7,horizontal,True,True,1,"[0.002, 0.005, 0.005, 0.008]",0.01,"[1, 19, 19, 37]",19.0

Minimax,Random,14,vertical,True,True,2,"[0.0611, 0.137, 0.071, 0.132, 0.187, 0.166, 0.196]",0.14,"[343, 776, 397, 750, 1044, 905, 1090]",757.86

Minimax,Random,10,vertical,True,True,3,"[0.383, 0.421, 0.623, 0.9651, 1.7996]",0.84,"[2119, 2371, 3472, 5388, 10257]",4721.4

Minimax,Random,8,horizontal,True,True,4,"[6.1868, 10.3776, 14.2079, 14.9007]",11.42,"[36580, 62173, 86785, 88037]",68393.75

Minimax,Minimax,17,lru,True,True,5,"[0.002, 14.3624, 17.0848, 22.7478, 52.1294, 54.4653, 47.136, 30.7587, 15.6507]",28.26,"[1, 63810, 74336, 103306, 251913, 289024, 255615, 197968, 108837]",149423.33

Minimax,Minimax,11,vertical,True,True,1,"[0.002, 0.005, 0.005, 0.009, 0.0082, 0.015]",0.01,"[1, 19, 19, 37, 37, 73]",31.0

Minimax,Minimax,9,horizontal,True,True,2,"[0.002, 0.075, 0.129, 0.213, 0.058]",0.1,"[1, 344, 733, 1203, 361]",528.4

Minimax,Random,16,vertical,True,True,3,"[0.3787, 0.5624, 1.074, 0.9278, 1.13, 0.9655, 0.644, 1.3359]",0.88,"[2063, 3114, 5949, 5101, 6558, 6062, 4149, 8563]",5194.88

Minimax,Minimax,13,vertical,True,True,4,"[0.002, 8.7563, 6.8889, 22.0631, 29.6002, 28.7917, 19.8848]",16.57,"[1, 51171, 39833, 126534, 170100, 166324, 122871]",96690.57

Minimax,Minimax,9,vertical,True,True,5,"[0.002, 11.9163, 15.6307, 47.5926, 61.9541]",27.42,"[1, 54520, 69634, 228906, 310751]",132762.4

Minimax,Random,10,vertical,True,True,1,"[0.006, 0.006, 0.005, 0.009, 0.015]",0.01,"[19, 19, 19, 37, 73]",33.4

Minimax,Random,12,horizontal,True,True,2,"[0.064, 0.066, 0.211, 0.139, 0.178, 0.163]",0.14,"[344, 363, 1187, 768, 975, 907]",757.33

Minimax,Random,10,vertical,True,True,3,"[0.3805, 0.9743, 0.9641, 1.1111, 2.0657]",1.1,"[2063, 5451, 5324, 6127, 11618]",6116.6

Minimax,Random,16,vertical,True,True,4,"[6.2582, 9.1499, 9.2819, 26.289, 38.14, 24.2565, 40.3705, 12.9159]",20.83,"[36580, 54787, 54136, 152569, 218770, 145512, 240063, 88657]",123884.25

Minimax,Minimax,11,vertical,True,True,5,"[0.001, 11.8368, 14.4915, 29.4076, 51.5015, 65.8887]",28.85,"[1, 52704, 70170, 138863, 271294, 374236]",151211.33

Minimax,Minimax,7,horizontal,True,True,1,"[0.002, 0.005, 0.005, 0.007]",0.0,"[1, 19, 19, 37]",19.0

Minimax,Random,12,horizontal,True,True,2,"[0.062, 0.063, 0.071, 0.156, 0.244, 0.193]",0.13,"[343, 344, 400, 866, 1338, 1077]",728.0

Minimax,Random,18,lru,True,True,3,"[0.364, 0.4239, 0.585, 1.2496, 1.5085, 1.7895, 1.6165, 0.943, 0.587]",1.01,"[1983, 2347, 3236, 6957, 8652, 10588, 9420, 5722, 3707]",5845.78

Minimax,Minimax,7,horizontal,True,True,4,"[0.0021, 7.1987, 6.5905, 16.0322]",7.46,"[1, 41942, 40116, 93850]",43977.25

Minimax,Random,10,vertical,True,True,5,"[8.7291, 11.6969, 15.2772, 57.833, 41.4666]",27.0,"[37039, 56612, 65900, 271605, 187607]",123752.6

Minimax,Random,10,vertical,True,True,1,"[0.006, 0.006, 0.0107, 0.0079, 0.0115]",0.01,"[19, 19, 37, 37, 55]",33.4

Minimax,Minimax,7,horizontal,True,True,2,"[0.0026, 0.0616, 0.1411, 0.15]",0.09,"[1, 343, 805, 865]",503.5

Minimax,Minimax,9,vertical,True,True,3,"[0.002, 0.425, 0.504, 0.949, 1.197]",0.62,"[1, 2315, 2938, 5245, 7096]",3519.0

Minimax,Random,16,vertical,True,True,4,"[6.2779, 18.8151, 10.8392, 17.2134, 15.2746, 14.5032, 25.0658, 18.6462]",15.83,"[36580, 110478, 62551, 98740, 88175, 84549, 150702, 122310]",94260.62

Minimax,Random,12,vertical,True,True,5,"[8.8393, 28.9946, 34.9526, 106.8413, 75.6235, 61.117]",52.73,"[38005, 132116, 160167, 513317, 391054, 357317]",265329.33

Minimax,Random,12,horizontal,True,True,1,"[0.005, 0.009, 0.012, 0.015, 0.012, 0.009]",0.01,"[19, 37, 55, 73, 55, 55]",49.0

Minimax,Minimax,11,vertical,True,True,2,"[0.002, 0.127, 0.063, 0.0753, 0.1483, 0.189]",0.1,"[1, 724, 354, 419, 818, 1056]",562.0

Minimax,Random,12,horizontal,True,True,3,"[0.3832, 1.0049, 1.0349, 1.3456, 1.0309, 0.5794]",0.9,"[2089, 5610, 5712, 7543, 5929, 3805]",5114.67

Minimax,Random,16,lrd,True,True,4,"[6.2514, 7.8382, 14.7416, 30.213, 50.3046, 69.714, 30.1376, 25.4812]",29.34,"[36144, 46606, 85198, 173457, 288836, 399284, 178995, 157000]",170690.0

Minimax,Random,12,lrd,True,True,5,"[8.8776, 13.9349, 41.5606, 54.6072, 71.6742, 67.035]",42.95,"[37410, 63152, 178994, 264639, 324566, 381728]",208414.83

Minimax,Minimax,11,vertical,True,True,1,"[0.002, 0.005, 0.006, 0.005, 0.009, 0.011]",0.01,"[1, 19, 19, 19, 37, 55]",25.0

Minimax,Random,8,horizontal,True,True,2,"[0.063, 0.07, 0.151, 0.147]",0.11,"[344, 377, 852, 861]",608.5

Minimax,Random,10,vertical,True,True,3,"[0.3794, 0.6168, 1.4802, 2.115, 2.8163]",1.48,"[2089, 3427, 8465, 12232, 15998]",8442.2

Minimax,Random,14,lrd,True,True,4,"[6.1418, 7.7586, 15.4141, 13.8459, 25.4123, 24.3816, 11.3534]",14.9,"[35690, 46067, 88999, 79682, 148066, 143163, 71538]",87600.71

Minimax,Random,10,vertical,True,True,5,"[8.8601, 16.0175, 27.7848, 53.1088, 54.0452]",31.96,"[37450, 68056, 127876, 246864, 273471]",150743.4

Minimax,Minimax,7,horizontal,True,True,1,"[0.002, 0.006, 0.008, 0.01]",0.01,"[1, 19, 37, 55]",28.0

Minimax,Random,12,horizontal,True,True,2,"[0.063, 0.063, 0.07, 0.16, 0.1929, 0.194]",0.12,"[343, 344, 383, 896, 1058, 1081]",684.17

Minimax,Random,12,horizontal,True,True,3,"[0.371, 0.473, 0.608, 1.3111, 1.4834, 1.183]",0.9,"[1983, 2592, 3378, 7327, 8509, 7075]",5144.0

Minimax,Random,14,vertical,True,True,4,"[5.9743, 7.7508, 9.619, 13.818, 16.1774, 31.9408, 37.239]",17.5,"[34907, 46067, 55395, 79649, 94079, 183204, 222282]",102226.14

Minimax,Minimax,15,lrd,True,True,5,"[0.002, 14.2714, 33.9676, 60.873, 40.49, 39.5559, 29.8039, 23.8821]",30.36,"[1, 63145, 147769, 280886, 206986, 202386, 174274, 159719]",154395.75

Minimax,Minimax,9,vertical,True,True,1,"[0.002, 0.004, 0.005, 0.012, 0.011]",0.01,"[1, 19, 19, 55, 55]",29.8

Minimax,Random,12,vertical,True,True,2,"[0.061, 0.066, 0.1443, 0.1412, 0.295, 0.229]",0.16,"[344, 363, 805, 777, 1674, 1303]",877.67

Minimax,Random,12,horizontal,True,True,3,"[0.39, 0.9921, 1.0741, 1.8655, 1.7466, 1.5411]",1.27,"[2119, 5581, 5890, 10449, 10428, 9170]",7272.83

Minimax,Minimax,9,vertical,True,True,4,"[0.0025, 7.2883, 10.5892, 24.6595, 41.8547]",16.88,"[1, 42396, 61352, 141547, 240257]",97110.6

Minimax,Minimax,15,vertical,True,True,5,"[0.002, 14.1992, 26.9649, 24.224, 35.4765, 59.9528, 36.3564, 21.7772]",27.37,"[1, 62738, 121473, 108038, 184092, 344074, 222739, 152740]",149486.88

Minimax,Random,12,vertical,True,True,1,"[0.005, 0.005, 0.006, 0.0085, 0.0115, 0.0126]",0.01,"[19, 19, 19, 37, 55, 55]",34.0

Minimax,Random,12,horizontal,True,True,2,"[0.0612, 0.067, 0.141, 0.171, 0.155, 0.194]",0.13,"[344, 377, 748, 965, 870, 1096]",733.33

Minimax,Minimax,13,vertical,True,True,3,"[0.002, 0.509, 0.543, 1.2226, 1.4499, 1.3121, 1.4248]",0.92,"[1, 2863, 3064, 6865, 8170, 7359, 8301]",5231.86

Minimax,Minimax,13,vertical,True,True,4,"[0.002, 7.1168, 6.3476, 13.8313, 32.1106, 30.5221, 52.5775]",20.36,"[1, 41869, 38831, 79649, 183927, 176768, 308556]",118514.43

Minimax,Minimax,7,vertical,True,True,5,"[0.002, 13.7125, 49.2039, 29.373]",23.07,"[1, 61150, 225885, 134641]",105419.25

Minimax,Random,8,vertical,True,True,1,"[0.005, 0.005, 0.009, 0.011]",0.01,"[19, 19, 37, 55]",32.5

Minimax,Minimax,9,vertical,True,True,2,"[0.002, 0.066, 0.0689, 0.1562, 0.17]",0.09,"[1, 369, 384, 883, 991]",525.6

Minimax,Random,8,vertical,True,True,3,"[0.376, 0.528, 1.6917, 2.3644]",1.24,"[2089, 2967, 9553, 13561]",7042.5

Minimax,Minimax,17,lru,True,True,4,"[0.002, 8.3615, 9.3409, 13.4943, 26.4766, 28.7611, 35.9743, 18.9561, 8.7234]",16.68,"[1, 49214, 55795, 81953, 152418, 167197, 209833, 119594, 59365]",99485.56

Minimax,Random,16,vertical,True,True,5,"[8.843, 15.848, 31.8959, 60.886, 71.8457, 30.3283, 54.7799, 51.3702]",40.72,"[38005, 68367, 144350, 296295, 372319, 160745, 299375, 308613]",211008.62

Minimax,Minimax,7,horizontal,True,True,1,"[0.002, 0.005, 0.005, 0.007]",0.0,"[1, 19, 19, 37]",19.0

Minimax,Random,12,horizontal,True,True,2,"[0.062, 0.138, 0.127, 0.138, 0.178, 0.155]",0.13,"[343, 788, 725, 769, 982, 881]",748.0

Minimax,Random,13,vertical,True,True,3,"[0.351, 0.49, 0.5731, 1.2995, 1.5199, 1.4396]",0.95,"[1948, 2777, 3218, 7319, 8742, 8222]",5371.0

Minimax,Minimax,15,vertical,True,True,4,"[0.002, 9.4172, 14.5015, 23.0531, 24.826, 31.9494, 27.2592, 24.1212]",19.39,"[1, 55249, 85944, 138671, 142401, 182407, 158752, 142974]",113299.88

Minimax,Minimax,19,vertical,True,True,5,"[0.002, 11.7585, 15.5261, 30.2839, 71.1063, 59.3996, 68.5512, 55.0126, 31.7668, 11.311]",35.47,"[1, 54905, 69634, 142912, 366827, 324854, 396426, 324915, 194176, 77826]",195247.6

Minimax,Minimax,11,vertical,True,True,1,"[0.002, 0.006, 0.006, 0.008, 0.008, 0.015]",0.01,"[1, 19, 19, 37, 37, 73]",31.0

Minimax,Random,10,vertical,True,True,2,"[0.061, 0.062, 0.066, 0.22, 0.194]",0.12,"[344, 345, 364, 1254, 1103]",682.0

Minimax,Random,14,horizontal,True,True,3,"[0.361, 0.443, 0.9819, 1.385, 1.4856, 2.5107, 1.9599]",1.3,"[2008, 2468, 5636, 7801, 8541, 14731, 12112]",7613.86

Minimax,Minimax,11,vertical,True,True,4,"[0.002, 8.867, 16.4023, 26.7354, 61.0701, 48.4777]",26.93,"[1, 52177, 96938, 156901, 349060, 280034]",155851.83

Minimax,Minimax,15,horizontal,True,True,5,"[0.002, 12.4466, 15.4029, 50.5807, 36.7611, 34.055, 46.0078, 17.8043]",26.63,"[1, 56210, 68755, 250141, 190638, 180376, 262746, 117754]",140827.62

Minimax,Minimax,7,vertical,True,True,1,"[0.002, 0.005, 0.007, 0.011]",0.01,"[1, 19, 37, 55]",28.0

Minimax,Minimax,11,horizontal,True,True,2,"[0.002, 0.07, 0.133, 0.135, 0.253, 0.119]",0.12,"[1, 353, 735, 756, 1438, 667]",658.33

Minimax,Minimax,7,horizontal,True,True,3,"[0.002, 0.42, 0.502, 1.1899]",0.53,"[1, 2314, 2938, 7114]",3091.75

Minimax,Minimax,7,horizontal,True,True,4,"[0.003, 8.7993, 9.7617, 10.3393]",7.23,"[1, 51171, 57390, 61711]",42568.25

Minimax,Minimax,7,horizontal,True,True,1,"[0.002, 0.0057, 0.0085, 0.0078]",0.01,"[1, 19, 37, 37]",23.5

Minimax,Minimax,11,horizontal,True,True,2,"[0.0026, 0.0602, 0.072, 0.146, 0.178, 0.222]",0.11,"[1, 343, 404, 834, 1002, 1263]",641.17

Minimax,Minimax,13,horizontal,True,True,3,"[0.003, 0.474, 0.618, 1.0023, 1.112, 0.8998, 0.781]",0.7,"[1, 2678, 3476, 5410, 6809, 6112, 5521]",4286.71

